u,g,r,i,z,redshift
20.19366,18.439629999999998,17.35776,16.88118,16.46284,0.11857100000000001
20.59131,18.60517,17.42588,16.94088,16.57166,0.15018900000000002
19.85966,18.656979999999997,17.827460000000002,17.32242,16.985139999999998,0.183132
19.239729999999998,17.74598,16.96469,16.44335,16.10211,0.0893008
18.5745,17.41861,16.823179999999997,16.35589,16.10585,0.131705
20.01004,18.02273,16.99711,16.47352,16.062929999999998,0.08091469999999999
20.44943,18.85172,17.78688,17.332420000000003,16.917720000000003,0.150197
18.46115,16.7897,15.977139999999999,15.530529999999999,15.15574,0.0366589
19.050539999999998,17.62733,17.02887,16.65919,16.32912,0.07183510000000001
20.37602,18.679570000000002,17.735789999999998,17.21949,16.86551,0.162665
19.624470000000002,18.4669,17.71875,17.29583,17.06394,0.12567899999999999
18.99695,17.608060000000002,16.6586,16.19155,15.7907,0.145726
18.07265,16.9052,16.47097,16.18881,16.00531,0.037490699999999995
20.490170000000003,18.9468,17.66593,17.16725,16.80668,0.190716
20.11872,18.83703,17.94482,17.476029999999998,17.17579,0.155995
19.64949,18.02917,17.13955,16.686329999999998,16.365070000000003,0.11639000000000001
19.27698,18.127670000000002,17.68986,17.4559,17.29208,0.038270900000000004
20.17699,18.35431,17.35485,16.8408,16.48558,0.0934324
18.86915,17.485039999999998,16.73156,16.32943,15.95541,0.029080500000000002
19.8841,18.02362,17.05157,16.56679,16.2108,0.128633
20.31287,18.3907,17.32225,16.882189999999998,16.56214,0.15523800000000001
19.96453,18.628,18.03037,17.64153,17.44019,0.109321
18.30022,17.16924,16.69322,16.41665,16.186220000000002,0.038587300000000005
19.75664,18.12385,17.097089999999998,16.581310000000002,16.17064,0.154615
21.57982,19.01582,17.814970000000002,17.17175,16.69663,0.10835399999999999
20.40375,18.31875,17.16116,16.68339,16.32493,0.152065
19.44051,18.208660000000002,17.72535,17.40162,17.23316,0.09072960000000001
19.78751,18.240029999999997,17.303179999999998,16.85206,16.48852,0.12111500000000001
19.71804,18.05076,17.08584,16.63685,16.335620000000002,0.150365
19.96615,18.43281,17.55893,17.00264,16.71194,0.132928
20.76353,18.69991,17.23851,16.72867,16.37049,0.231537
20.2731,18.30872,17.21678,16.7875,16.52582,0.145973
20.109560000000002,18.56737,17.53729,17.116139999999998,16.77478,0.152003
19.11061,17.491310000000002,16.62959,16.162110000000002,15.81675,0.10622100000000001
18.97254,17.567729999999997,16.7682,16.37956,16.133210000000002,0.114674
18.42295,16.97955,16.39794,16.03993,15.8539,0.039198000000000004
18.66007,16.67998,15.81055,15.408879999999998,15.081970000000002,0.020986900000000003
19.44545,18.062929999999998,17.374589999999998,16.967879999999997,16.69838,0.11720499999999999
18.78784,16.98444,15.787170000000001,15.381279999999999,15.107660000000001,0.0508643
19.07649,17.2211,16.34356,15.92021,15.585320000000001,0.0750422
20.72555,18.675539999999998,17.46229,16.99684,16.68804,0.18159
19.57621,18.42298,17.49693,17.03839,16.71695,0.201987
18.91304,17.88839,17.62247,17.42015,17.35718,0.0652142
20.48709,18.77852,17.7548,17.27049,16.96358,0.215292
19.998170000000002,18.4901,17.646710000000002,17.243129999999997,16.91346,0.13081700000000002
18.01415,16.8434,16.29331,16.02647,15.764120000000002,0.0407009
18.79524,17.716379999999997,17.30477,17.06241,16.88058,0.0483102
19.070420000000002,17.61192,16.92612,16.555139999999998,16.32088,0.0847741
18.973760000000002,17.23536,16.35237,15.94484,15.662360000000001,0.140095
19.66241,18.18927,17.23003,16.7973,16.46825,0.15569000000000002
19.89366,18.485979999999998,17.65334,17.21173,16.99417,0.11897999999999999
20.77665,18.54358,17.36669,16.86899,16.52317,0.169711
18.82731,17.186320000000002,16.38566,15.94771,15.65252,0.0761553
17.6212,16.645429999999998,16.26502,16.09273,15.90785,0.0210245
19.939510000000002,18.56104,17.83857,17.46397,17.28727,0.09349110000000001
19.54166,17.70316,16.7974,16.33576,15.961279999999999,0.0423297
20.64149,18.58673,17.356720000000003,16.87183,16.49803,0.17443399999999998
19.49001,18.14415,17.47514,17.05181,16.8008,0.12488599999999998
18.41121,17.21943,16.75055,16.41003,16.20226,0.06880839999999999
20.001820000000002,18.243270000000003,17.33184,16.892979999999998,16.63381,0.160606
19.91401,18.0095,17.036920000000002,16.617060000000002,16.25075,0.123752
18.16633,16.8484,16.43395,16.27507,16.29273,0.0209368
20.03274,18.202189999999998,17.08513,16.576439999999998,16.20786,0.146196
19.34122,18.08044,17.51249,17.207639999999998,17.01634,0.0739308
19.579,18.21795,17.58556,17.25767,17.03529,0.0959513
19.57006,18.19915,17.76744,17.506220000000003,17.37744,0.042632800000000005
19.60451,17.74385,16.79952,16.34959,16.00243,0.07212
19.650560000000002,17.756510000000002,16.75941,16.28196,15.93319,0.129294
20.72034,18.95691,17.7519,17.24434,16.902810000000002,0.191725
19.521739999999998,17.54984,16.512079999999997,16.067829999999997,15.68397,0.11473
19.57068,18.103289999999998,17.31543,16.83696,16.50339,0.131958
19.611439999999998,18.432389999999998,17.77477,17.42192,17.16605,0.11414300000000001
20.15314,18.680889999999998,17.69421,17.21773,16.92395,0.222902
19.92822,18.04342,17.10632,16.71588,16.3866,0.141165
19.63026,17.88552,17.061729999999997,16.669439999999998,16.33245,0.0686378
20.28783,18.2174,17.01449,16.521810000000002,16.130470000000003,0.172689
21.12226,19.15876,17.9668,17.4062,17.096729999999997,0.159699
20.46927,18.43295,17.267220000000002,16.79707,16.47924,0.19403
20.78795,18.82597,17.60235,17.08987,16.66382,0.16856300000000002
20.415429999999997,18.6234,17.57011,17.026410000000002,16.757270000000002,0.20737399999999998
19.05564,17.242520000000003,16.35431,15.893479999999998,15.55696,0.0960936
20.644660000000002,19.055970000000002,17.9476,17.40639,17.0431,0.203293
19.39885,17.571170000000002,16.61684,16.15328,15.773610000000001,0.117743
21.07614,19.11184,17.83334,17.3514,16.95243,0.196236
20.711029999999997,18.590410000000002,17.423389999999998,16.91933,16.4957,0.135506
19.36553,18.05438,17.401670000000003,17.020960000000002,16.75556,0.049014
20.09142,18.16059,17.220129999999997,16.78691,16.45455,0.13467300000000001
20.850839999999998,18.83632,17.695610000000002,17.212870000000002,16.79316,0.134381
20.3486,18.42405,17.30313,16.836470000000002,16.48728,0.14615899999999998
19.62461,18.4252,17.60886,17.210929999999998,16.93875,0.138762
19.58305,18.50264,17.856370000000002,17.409689999999998,16.92053,0.132622
19.60967,18.41686,17.72137,17.28893,16.895129999999998,0.12907000000000002
19.553729999999998,18.40399,17.88614,17.58915,17.46645,0.049585199999999996
21.0013,19.0484,17.5778,17.03262,16.66941,0.237668
19.50735,18.317870000000003,17.53762,17.12495,16.87593,0.17188699999999998
20.88477,18.804470000000002,17.728270000000002,17.257070000000002,16.84013,0.120825
18.25064,17.25299,16.76164,16.45437,16.1965,0.0297041
20.38385,18.41713,17.40426,16.97446,16.61861,0.137227
18.54709,17.44462,16.9614,16.651220000000002,16.4507,0.05399109999999999
19.84928,17.91549,16.8505,16.374679999999998,15.98109,0.11203199999999999
20.10462,18.294710000000002,17.21881,16.75382,16.45496,0.14858
18.82613,17.04999,16.21559,15.802779999999998,15.51263,0.08306720000000001
20.6532,18.8626,17.66096,17.14406,16.75483,0.149221
19.88566,18.128870000000003,17.25639,16.80503,16.479779999999998,0.0760188
19.81684,18.39089,17.43323,16.966820000000002,16.71173,0.199245
19.62773,17.73798,16.80795,16.36724,16.00356,0.088443
18.968220000000002,17.3155,16.42288,15.963170000000002,15.61711,0.0968802
19.66084,18.339579999999998,17.77287,17.42154,17.25411,0.094675
17.8899,16.595660000000002,16.00219,15.62946,15.392220000000002,0.0597081
19.12835,17.692529999999998,16.98949,16.5807,16.305039999999998,0.0921534
18.882070000000002,17.32236,16.57058,16.167460000000002,15.882010000000001,0.0770455
21.009829999999997,18.97021,17.722360000000002,17.220579999999998,16.87236,0.17561300000000002
20.165029999999998,18.507579999999997,17.52495,17.12519,16.78497,0.11806199999999999
18.86638,17.331039999999998,16.66775,16.29145,16.05548,0.0925082
19.53817,17.63186,16.654329999999998,16.20722,15.85694,0.10811
17.88503,16.00757,15.189,14.7638,14.43905,0.0231086
19.60966,17.79705,16.686020000000003,16.21106,15.79979,0.124972
19.992810000000002,18.16807,17.21481,16.74309,16.40775,0.132573
19.20649,17.61713,16.82919,16.43372,16.140629999999998,0.06382280000000001
20.10274,18.23333,17.253970000000002,16.83014,16.45658,0.11773900000000001
20.47082,18.5433,17.54293,17.06802,16.6697,0.11529600000000001
19.44422,17.72697,16.600189999999998,16.09362,15.773629999999999,0.20141199999999998
20.318070000000002,18.2875,17.30039,16.84317,16.48384,0.11030799999999999
20.979429999999997,18.927870000000002,17.702070000000003,17.21671,16.8899,0.168621
20.466160000000002,18.273139999999998,16.98009,16.48537,16.127010000000002,0.176072
18.31437,16.43424,15.604970000000002,15.19408,14.88677,0.0482741
19.20052,17.37077,16.52522,16.12347,15.817739999999999,0.044301099999999996
18.93401,17.2194,16.43657,15.985929999999998,15.70306,0.0659572
19.68635,17.50906,16.23368,15.73964,15.35765,0.17607899999999999
19.26675,18.070999999999998,17.37094,16.996560000000002,16.69815,0.128019
20.90495,18.78996,17.691570000000002,17.21475,16.83491,0.132388
19.642960000000002,17.58736,16.43145,15.90076,15.471820000000001,0.12923099999999998
18.62092,17.2828,16.70993,16.32349,16.11476,0.07652310000000001
19.01594,17.197670000000002,16.39819,15.981520000000002,15.648320000000002,0.0668025
19.40909,18.00244,17.27337,16.909000000000002,16.63024,0.117289
19.61078,18.475379999999998,17.90287,17.62708,17.44989,0.10721900000000001
22.0436,19.35653,17.79247,17.26235,16.92168,0.28324099999999997
19.72029,18.1225,17.33129,16.958289999999998,16.644370000000002,0.08187380000000001
21.09056,18.955479999999998,17.42819,16.86901,16.501079999999998,0.25752600000000003
19.239060000000002,17.88869,17.18502,16.75805,16.496029999999998,0.0963918
18.80482,17.69056,17.14216,16.83492,16.55555,0.0400414
21.02635,18.94615,17.87184,17.39374,17.0745,0.159001
19.257279999999998,17.25265,16.322689999999998,15.898879999999998,15.561160000000001,0.06434580000000001
19.56612,18.26163,17.804029999999997,17.52897,17.31211,0.0401043
20.21731,18.41217,17.58685,17.169320000000003,16.80931,0.08739839999999999
20.41752,18.55044,17.4494,16.958820000000003,16.50938,0.113705
20.26436,18.46387,17.46384,16.950870000000002,16.50289,0.11306600000000001
20.10605,18.210820000000002,17.07188,16.61363,16.25545,0.147558
21.2343,18.863039999999998,17.50026,16.96503,16.56831,0.187094
19.97875,18.25646,17.36655,16.917,16.55728,0.0908557
19.69374,18.17756,17.11535,16.54271,16.179170000000003,0.171738
19.53789,17.74035,16.78003,16.34314,16.050320000000003,0.0942669
18.0109,16.99103,16.56616,16.26184,16.08785,0.0573236
19.47888,18.25554,17.53431,17.122139999999998,16.82785,0.108952
19.31345,18.12472,17.43153,17.07026,16.85825,0.128031
20.26384,18.6032,17.553320000000003,17.01351,16.62096,0.143777
21.9071,19.32575,17.759539999999998,17.14697,16.82767,0.28663299999999997
20.88115,18.63345,17.34591,16.77378,16.358829999999998,0.181841
20.46836,18.63968,17.81201,17.445520000000002,17.16378,0.116672
22.2065,19.63046,18.680410000000002,18.10824,17.73252,0.130254
18.72953,17.46505,16.91835,16.562839999999998,16.329810000000002,0.07513310000000001
20.17397,18.73676,17.81982,17.35305,16.93069,0.17611300000000002
20.16744,18.28715,17.26015,16.82258,16.492739999999998,0.140397
19.63349,17.61971,16.65879,16.23161,15.87704,0.09257
19.50603,18.340239999999998,17.657970000000002,17.25946,17.003,0.12912200000000001
18.47798,17.60141,17.3379,17.04414,16.96624,0.06607089999999999
20.017979999999998,18.028370000000002,17.039270000000002,16.567610000000002,16.21612,0.146374
19.600070000000002,17.81578,16.64375,16.09995,15.7042,0.19401400000000002
20.17548,18.03823,16.81886,16.31846,15.92975,0.159629
20.41018,18.58377,17.42725,16.927629999999997,16.57313,0.17147
18.53491,17.24706,16.5098,16.09207,15.805320000000002,0.1502
19.17505,17.80432,17.1668,16.78712,16.52285,0.0957721
18.917579999999997,17.28205,16.50475,16.0436,15.70531,0.040635500000000005
20.20064,18.415110000000002,17.41934,16.91486,16.5088,0.108143
20.3118,18.64226,17.79944,17.28259,17.057920000000003,0.15051199999999998
18.85418,17.523410000000002,16.97061,16.627979999999997,16.391170000000002,0.043742800000000005
17.51623,16.15714,15.51779,15.2107,14.906279999999999,0.0247193
19.16054,17.47715,16.64043,16.204829999999998,15.83518,0.0419353
19.96014,18.157339999999998,17.20542,16.7781,16.46411,0.0432831
20.88273,18.75335,17.44175,16.86263,16.41131,0.17056300000000002
20.4774,18.628970000000002,17.60012,17.18294,16.86175,0.101449
18.56476,17.19622,16.7473,16.45178,16.415960000000002,0.0523831
17.58053,15.771770000000002,14.958070000000001,14.52234,14.2018,0.0696342
19.24875,17.81223,16.96771,16.5117,16.16912,0.113408
20.34658,18.855620000000002,17.75629,17.20901,16.81931,0.184219
20.42673,18.53829,17.64859,17.20634,16.90099,0.06853989999999999
18.97065,17.90843,17.25596,16.805310000000002,16.574360000000002,0.144547
20.159679999999998,18.2339,17.3149,16.89767,16.58028,0.0727875
18.34186,17.34415,16.80858,16.43066,16.21479,0.101007
19.24833,17.841720000000002,17.07917,16.658739999999998,16.3656,0.09147310000000002
19.47484,18.14511,17.28131,16.80787,16.461370000000002,0.166527
20.76655,18.851670000000002,17.919529999999998,17.49028,17.11325,0.0917058
18.96264,16.954929999999997,15.95086,15.5216,15.14003,0.10276099999999999
19.30315,17.87275,17.02308,16.57121,16.291320000000002,0.170514
20.296889999999998,18.31396,17.28096,16.83063,16.4333,0.115098
19.73311,17.71394,16.77744,16.34323,16.01783,0.11639200000000001
19.57922,17.65982,16.74699,16.31642,16.01109,0.0831339
19.98966,18.120260000000002,17.010070000000002,16.520229999999998,16.15849,0.149588
17.11378,15.20483,14.344129999999998,13.93724,13.62778,0.056599699999999996
17.32997,15.40598,14.525360000000001,14.132660000000001,13.7612,0.0295492
19.97286,18.057479999999998,16.9563,16.54041,16.20259,0.145208
19.41507,17.59986,16.59379,16.109460000000002,15.75562,0.129826
18.45055,17.5773,17.332279999999997,17.10456,17.016270000000002,0.056954899999999996
18.2453,16.57817,15.728110000000001,15.235170000000002,14.907910000000001,0.0481675
19.52744,18.090120000000002,17.42912,17.07265,16.75735,0.0364055
21.387320000000003,19.05265,17.69352,17.1759,16.83086,0.209038
20.6964,18.80246,17.607960000000002,17.13239,16.7945,0.17988800000000002
20.17185,18.63288,17.764470000000003,17.32198,16.94872,0.09691280000000001
20.61078,18.68821,17.73884,17.30733,16.98864,0.11046800000000001
20.6699,18.75134,17.46351,16.97494,16.67534,0.169147
19.47229,17.915760000000002,17.275570000000002,16.79374,16.408739999999998,0.04911
20.25084,18.26108,17.31664,16.84956,16.561989999999998,0.11265599999999999
19.42306,17.93485,17.029970000000002,16.5359,16.262,0.165649
18.0434,16.86286,16.47661,16.175420000000003,15.95013,0.0492884
16.671329999999998,15.21476,14.512670000000002,14.111889999999999,13.78907,0.0444338
20.078039999999998,18.19203,17.01419,16.50181,16.12089,0.14299
19.5451,18.45044,17.52536,17.079639999999998,16.84561,0.18892
18.68906,16.8457,16.01943,15.61939,15.298029999999999,0.05003730000000001
19.61504,17.77328,16.87647,16.479020000000002,16.17062,0.116676
19.32425,18.19847,17.63905,17.26033,17.072029999999998,0.110498
19.22021,18.11736,17.37629,16.97847,16.786929999999998,0.147432
18.81174,17.414270000000002,16.729789999999998,16.3019,16.08308,0.0632543
20.37134,18.28032,17.14401,16.611320000000003,16.16421,0.134933
20.99989,19.19976,17.78292,17.25831,16.87164,0.22554200000000002
20.612170000000003,18.83071,17.88154,17.46896,17.21775,0.15976300000000002
20.51983,18.740660000000002,17.64098,17.17108,16.7979,0.133322
17.81481,16.64087,16.0325,15.679,15.4318,0.0416912
20.998910000000002,18.7194,17.28428,16.769170000000003,16.37641,0.217047
20.09415,18.02523,17.05197,16.62258,16.33411,0.0936728
20.53974,18.63267,17.59744,17.12966,16.79017,0.0960799
20.38054,18.7486,17.64476,17.09065,16.75765,0.188913
22.30411,19.50396,18.60081,18.02965,17.74215,0.0663281
18.90578,17.91362,17.519479999999998,17.24344,17.17095,0.0946675
20.724520000000002,18.62751,17.53387,17.061629999999997,16.68533,0.13356500000000002
18.27993,16.38878,15.50164,15.077810000000001,14.74283,0.0547389
17.228289999999998,15.361479999999998,14.50951,14.097010000000001,13.770079999999998,0.0242118
21.24843,18.96859,17.797420000000002,17.27146,16.91432,0.187086
19.927139999999998,17.80783,16.66208,16.178810000000002,15.81299,0.14835299999999998
20.70495,18.70915,17.7367,17.285999999999998,16.9278,0.0973872
18.08258,16.92075,16.503529999999998,16.26362,16.130879999999998,0.0486593
17.93992,16.200689999999998,15.411929999999998,14.98885,14.68295,0.0538859
19.74138,17.79074,16.66316,16.17505,15.83816,0.181777
20.71479,18.68881,17.43887,16.9457,16.602079999999997,0.189072
17.49417,16.289089999999998,15.778870000000001,15.461129999999999,15.2175,0.0472339
20.78716,18.91221,17.70674,17.24145,16.90876,0.18673499999999998
20.35445,18.62441,17.80655,17.42977,17.12681,0.049926099999999994
18.32796,16.82875,16.14627,15.74371,15.501439999999999,0.0896692
17.97935,16.87867,16.335739999999998,16.01181,15.780320000000001,0.0332716
19.428910000000002,17.49742,16.53494,16.11026,15.775820000000001,0.08728910000000001
18.23229,17.31247,17.016579999999998,16.8145,16.69213,0.0310282
17.68541,16.412370000000003,15.86442,15.584420000000001,15.361839999999999,0.0322635
18.9886,17.613570000000003,16.77666,16.31126,16.03108,0.151864
18.87306,17.6854,17.0909,16.74824,16.554470000000002,0.108868
20.57229,18.642020000000002,17.5607,17.10183,16.74315,0.129022
20.8147,18.85995,17.64509,17.17194,16.76772,0.16653199999999999
20.60633,18.82111,17.56927,17.07515,16.719279999999998,0.200781
20.3533,18.51245,17.53805,17.10434,16.75464,0.126243
17.81211,16.44642,15.77087,15.40514,15.10702,0.0509403
20.06005,18.61363,17.52197,17.04499,16.68305,0.17795999999999998
19.62981,17.96807,17.06948,16.59274,16.22927,0.07254680000000001
20.09125,18.63266,17.79618,17.38312,17.133029999999998,0.10922
18.95789,17.58155,17.02584,16.71076,16.46578,0.06197949999999999
17.645770000000002,16.48929,16.072429999999997,15.861410000000001,15.72468,0.0228481
21.024179999999998,19.197329999999997,17.69128,17.11852,16.754739999999998,0.27153099999999997
20.17308,18.51794,17.584629999999997,17.121389999999998,16.77545,0.093936
19.94709,18.10693,17.07281,16.60535,16.23181,0.11323399999999999
19.69095,18.27654,17.63993,17.33946,17.09488,0.09605280000000001
20.2732,18.45058,17.34917,16.856379999999998,16.51546,0.148307
18.63556,17.7038,17.32011,17.01719,16.77808,0.10953
20.172179999999997,18.48892,17.549960000000002,17.15915,16.813779999999998,0.10582000000000001
18.52982,17.20085,16.52701,16.1579,15.911520000000001,0.09311599999999999
19.64923,17.912979999999997,16.97425,16.44591,16.04287,0.0730968
17.72879,16.304289999999998,15.75194,15.43989,15.24429,0.0540904
20.445220000000003,18.205470000000002,17.14995,16.70148,16.35839,0.142718
19.50827,17.657629999999997,16.82571,16.39015,16.09824,0.0536705
19.42744,17.52916,16.6696,16.25968,15.952,0.0603739
19.63579,17.98539,17.185670000000002,16.79178,16.47222,0.0716415
19.0675,17.26221,16.425,16.00866,15.69113,0.0628828
19.72083,17.95748,16.993389999999998,16.54004,16.200960000000002,0.0940317
20.19329,18.49661,17.465139999999998,16.98852,16.68449,0.1916
18.36954,16.7825,16.06693,15.69769,15.391960000000001,0.0496521
18.47866,16.84338,16.09587,15.759020000000001,15.46015,0.058950699999999995
20.824089999999998,18.83275,17.50307,17.02466,16.673289999999998,0.198298
19.02921,17.7351,17.26894,16.95641,16.78752,0.0658712
17.4699,16.32489,15.79261,15.49419,15.3283,0.0523296
19.73098,17.75019,16.80049,16.38341,16.02669,0.111626
20.857329999999997,19.425279999999997,17.76964,17.1982,16.755670000000002,0.110232
17.924220000000002,16.61893,16.120060000000002,15.816189999999999,15.61106,0.0452546
20.5409,18.241039999999998,17.05097,16.55304,16.17914,0.13698
19.05351,17.14249,16.239320000000003,15.82139,15.50816,0.0884814
19.69456,18.349610000000002,17.5233,17.09303,16.86678,0.168461
20.09015,18.25807,17.13777,16.653489999999998,16.277929999999998,0.154334
19.03081,17.13862,16.119529999999997,15.61858,15.237129999999999,0.08402369999999999
19.31942,18.1588,17.47727,17.0599,16.85858,0.0959195
20.3071,18.25856,17.27634,16.8582,16.49221,0.089851
19.76006,17.901510000000002,16.84945,16.29816,15.81835,0.0959042
20.40041,18.99219,17.81094,17.31369,16.96474,0.187623
19.82328,18.4469,17.53192,17.03641,16.718120000000003,0.145118
17.60124,17.7902,17.37582,19.171670000000002,16.72917,0.0212206
18.11165,16.89644,16.29498,15.93033,15.695179999999999,0.06999839999999999
19.65607,17.698929999999997,16.837770000000003,16.4417,16.12304,0.0742083
20.13084,18.22225,17.15198,16.71269,16.35947,0.147546
19.85677,18.0699,17.1726,16.78685,16.51115,0.101863
19.3784,18.20851,17.569129999999998,17.20361,16.89948,0.10263599999999999
20.63448,18.66828,17.45212,16.99532,16.65149,0.177151
20.38491,18.31431,17.0422,16.56515,16.20595,0.182113
20.4124,18.48865,17.61403,17.23392,16.94312,0.08212219999999999
20.43036,18.727510000000002,17.722279999999998,17.24295,16.927020000000002,0.143271
19.6097,18.3126,17.776989999999998,17.43508,17.24595,0.0801013
19.67361,18.44073,17.70019,17.328129999999998,17.12248,0.156385
20.50464,18.2506,17.35595,16.91423,16.62868,0.081732
19.905170000000002,18.04831,17.044520000000002,16.51212,16.14256,0.143282
20.42343,18.627860000000002,17.50556,17.024639999999998,16.65687,0.163408
19.51984,17.70201,16.86307,16.455579999999998,16.153579999999998,0.07235169999999999
19.156779999999998,17.76579,16.88821,16.442989999999998,16.10035,0.15033
18.04348,17.12252,16.87059,16.7324,16.589570000000002,0.024538
20.95156,18.77936,17.688470000000002,17.20335,16.849120000000003,0.15103
17.733079999999998,15.9428,15.155529999999999,14.78074,14.505560000000001,0.0220851
20.464979999999997,18.47523,17.11982,16.59773,16.21237,0.21339299999999997
18.52693,17.4798,16.80946,16.408070000000002,16.329710000000002,0.051767999999999995
19.935589999999998,18.06064,17.11917,16.68996,16.3595,0.0916294
19.04724,17.3069,16.43982,16.02795,15.717260000000001,0.0918779
24.631510000000002,18.55898,17.60803,18.27384,16.86859,0.122921
19.32386,17.69709,16.81239,16.35696,15.98329,0.0831174
17.13675,15.3203,14.44974,13.99056,13.627220000000001,0.021594299999999997
17.63273,15.618960000000001,14.61651,14.176060000000001,13.83065,0.0955839
19.54192,17.996489999999998,17.07901,16.677210000000002,16.31139,0.15529500000000002
21.76747,18.89335,17.3481,16.762729999999998,16.39594,0.279063
19.47925,17.87183,17.170370000000002,16.852520000000002,16.616310000000002,0.058141099999999994
19.51974,18.177629999999997,17.459789999999998,17.05416,16.80592,0.132973
20.952720000000003,18.79935,17.63381,17.17008,16.80498,0.14116700000000001
17.98285,16.18021,15.3461,14.96747,14.69096,0.0497806
20.17589,18.61234,17.487460000000002,17.00522,16.65706,0.143041
19.77149,18.477870000000003,17.61032,17.1755,16.86059,0.14033099999999998
20.137610000000002,18.08689,16.85932,16.32086,15.96296,0.142828
19.79243,18.08675,17.32386,16.95756,16.68712,0.0654487
17.719620000000003,15.94484,15.139660000000001,14.750210000000001,14.43951,0.037776800000000006
19.88841,17.7675,16.79479,16.37741,16.02975,0.101717
21.04601,18.968020000000003,17.5786,17.049210000000002,16.73106,0.228674
18.67313,17.60489,17.13577,16.81061,16.710829999999998,0.0785208
20.00151,18.20395,17.3543,16.92,16.534000000000002,0.10029400000000001
16.935489999999998,15.490039999999999,14.9566,14.66828,14.49491,0.0219534
18.97975,17.160529999999998,16.23021,15.813070000000002,15.495270000000001,0.0718548
20.63981,18.72557,17.7397,17.302,16.980629999999998,0.11652699999999999
20.34209,18.59245,17.52939,17.04597,16.740289999999998,0.16042
19.18659,17.99041,17.23586,16.80155,16.53218,0.11861400000000001
19.86386,18.065939999999998,17.14954,16.7342,16.39025,0.0715418
20.42997,18.51672,17.53906,17.10926,16.77846,0.116497
19.92291,18.03135,17.02661,16.60667,16.23968,0.11286600000000001
19.18904,17.340889999999998,16.157429999999998,15.68405,15.3214,0.158471
18.77714,17.82224,17.5337,17.36927,17.30348,0.024018099999999997
20.30676,18.44375,17.4386,17.031570000000002,16.720760000000002,0.135204
19.91354,18.037329999999997,17.0793,16.668470000000003,16.334139999999998,0.111588
19.30622,18.26256,17.78185,17.44144,17.33689,0.13785999999999998
20.14184,18.38565,17.43496,17.04265,16.721339999999998,0.09004169999999999
20.21102,18.13691,17.08024,16.58501,16.17946,0.10779100000000001
19.02579,17.12434,16.253079999999997,15.83811,15.54069,0.07187869999999999
17.5814,16.66284,16.28354,15.96425,15.84415,0.07126569999999999
20.2248,18.43829,17.40202,16.90043,16.519379999999998,0.138959
19.82905,17.74376,16.633570000000002,16.18047,15.824760000000001,0.146377
18.84754,17.32776,16.58237,16.18723,15.93211,0.0723138
19.95738,18.18223,17.30482,16.8576,16.51801,0.14569300000000002
20.59779,18.69558,17.76548,17.28555,17.017879999999998,0.134055
20.08793,18.49851,17.53218,17.06754,16.72041,0.176502
19.388370000000002,17.80075,17.0898,16.72101,16.44165,0.089639
20.21172,18.565089999999998,17.50875,17.04225,16.71658,0.167012
20.58474,18.60726,17.54468,17.078329999999998,16.70045,0.12430699999999999
20.68575,18.70036,17.74418,17.31172,16.9471,0.101035
17.94484,16.78057,16.18816,15.80654,15.58734,0.0848798
19.70936,17.91704,17.15289,16.79121,16.486729999999998,0.045880000000000004
20.40061,18.378120000000003,17.33279,16.88157,16.49466,0.107329
20.00729,18.260939999999998,17.36532,16.97148,16.6354,0.130557
19.81703,17.938660000000002,16.85688,16.38354,16.01984,0.13308699999999998
21.43318,19.128989999999998,17.734920000000002,17.19303,16.834329999999998,0.23448000000000002
19.552410000000002,17.700960000000002,16.83277,16.437910000000002,16.11147,0.0676734
19.57874,18.1895,17.6403,17.25626,17.08879,0.092484
18.45242,17.2719,16.776670000000003,16.455270000000002,16.30016,0.057215999999999996
18.488120000000002,16.57276,15.682,15.269229999999999,14.9519,0.0531655
20.61267,18.514689999999998,17.54662,17.09933,16.7894,0.179715
19.61005,18.23088,17.50188,17.09637,16.80477,0.08875
19.853820000000002,18.4088,17.49886,17.067629999999998,16.73027,0.162176
20.61444,18.41842,17.16154,16.65643,16.3076,0.18536
19.633589999999998,18.34689,17.6439,17.22889,16.95662,0.102112
18.54642,17.33144,16.84556,16.57834,16.37888,0.042181300000000005
19.613889999999998,17.82421,16.68865,16.20627,15.82656,0.15578699999999998
16.80068,15.567479999999998,15.104610000000001,14.99875,14.725079999999998,0.042776999999999996
18.86041,17.079829999999998,16.06631,15.537270000000001,15.125010000000001,0.07481499999999999
17.18388,15.52467,14.66535,14.23846,13.824760000000001,0.0234038
20.302629999999997,18.494020000000003,17.57326,17.15254,16.82518,0.0837798
18.969720000000002,16.9082,15.92079,15.41924,15.003639999999999,0.043199400000000006
20.195339999999998,18.4323,17.3285,16.858320000000003,16.55573,0.191641
20.95366,18.76161,17.617,17.0765,16.65447,0.148507
16.33682,15.207729999999998,14.69231,14.481620000000001,14.20067,0.0135244
19.31581,17.728360000000002,17.29141,17.0222,17.05038,0.0645068
19.500429999999998,17.88306,16.9977,16.50085,16.16021,0.108694
16.55878,14.771070000000002,14.086739999999999,13.77289,13.517179999999998,0.028026299999999997
19.66067,17.71271,16.76023,16.27109,15.8842,0.06288690000000001
19.23641,18.20753,17.639570000000003,17.26189,17.08993,0.128022
20.9309,19.03281,17.70117,17.204060000000002,16.896810000000002,0.212479
17.9686,17.007279999999998,16.681829999999998,16.4722,16.3095,0.0284836
